age,gender,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount
70,Male,Single,Master's,18824.64,1568.72,Employed,0.174,606,13809.42
72,Male,Married,Other,20835.77,1736.31,Employed,0.395,762,19843.1
60,Male,Divorced,Bachelor's,24882.25,2073.52,Employed,0.49,749,8683.28
28,Male,Married,Master's,90307.38,7525.62,Employed,0.313,719,18408.94
28,Female,Single,Master's,42825.31,3568.78,Employed,0.423,682,9519.55
60,Female,Married,Master's,32859.92,2738.33,Employed,0.233,729,3164.95
53,Male,Single,High School,45238.78,3769.9,Employed,0.072,730,23938.05
54,Male,Married,Bachelor's,64826.61,5402.22,Student,0.116,705,17802.56
64,Female,Married,Bachelor's,54646.76,4553.9,Employed,0.193,759,500
35,Male,Married,Bachelor's,59554.77,4962.9,Self-employed,0.102,701,24149.13
56,Female,Single,Bachelor's,35387.35,2948.95,Employed,0.227,624,15840.66
55,Female,Married,Master's,56280.63,4690.05,Self-employed,0.305,771,15204.63
66,Female,Single,Other,6814.2,567.85,Retired,0.037,646,31198.75
42,Female,Single,Master's,61497.06,5124.76,Unemployed,0.102,763,12008.24
43,Female,Married,Master's,31871.36,2655.95,Employed,0.028,786,13253.93
60,Female,Married,Bachelor's,24402.98,2033.58,Unemployed,0.129,646,10327.09
65,Male,Married,Bachelor's,45473.61,3789.47,Employed,0.282,597,38931.51
75,Female,Single,Bachelor's,51695.93,4307.99,Employed,0.031,762,15544.46
71,Male,Divorced,Bachelor's,160982.65,13415.22,Employed,0.103,758,26599.41
42,Male,Married,PhD,41094.76,3424.56,Employed,0.133,710,27088.37
25,Male,Single,PhD,27724.11,2310.34,Employed,0.223,653,6942.87
51,Female,Divorced,Bachelor's,35271.52,2939.29,Employed,0.321,672,23277.67
33,Male,Married,Master's,50246.28,4187.19,Retired,0.377,704,10941.48
48,Female,Single,Bachelor's,8637.12,719.76,Unemployed,0.14,672,13409.49
40,Female,Married,Bachelor's,43127.89,3593.99,Employed,0.206,600,7092.64
53,Male,Married,Master's,62019.45,5168.29,Employed,0.076,677,15423.36
36,Female,Single,Bachelor's,31542.35,2628.53,Employed,0.121,787,13078.24
49,Female,Single,High School,32159.78,2679.98,Employed,0.149,711,22059.34
43,Female,Married,Bachelor's,15476.43,1289.7,Self-employed,0.169,740,10473.91
44,Male,Single,Bachelor's,22310.15,1859.18,Employed,0.551,805,5864.51
54,Female,Married,High School,23440.82,1953.4,Employed,0.158,850,20370.59
27,Female,Single,Bachelor's,47297.24,3941.44,Unemployed,0.189,655,24573.68
58,Male,Divorced,Other,56403.31,4700.28,Employed,0.05,702,21395.83
57,Male,Married,Master's,84275.12,7022.93,Unemployed,0.13,620,23867.96
24,Male,Married,Bachelor's,44978.3,3748.19,Self-employed,0.189,678,14911.1
54,Female,Single,Master's,12888.44,1074.04,Employed,0.146,618,500
62,Male,Married,High School,79908.16,6659.01,Self-employed,0.021,768,500
42,Male,Single,Master's,18172.58,1514.38,Student,0.279,578,21898.52
25,Female,Married,Bachelor's,35964.93,2997.08,Self-employed,0.111,796,12808.73
70,Male,Single,Master's,22237.91,1853.16,Employed,0.106,598,7103.11
62,Female,Married,Bachelor's,32451.13,2704.26,Employed,0.35,714,19819.68
43,Male,Single,High School,53642.65,4470.22,Employed,0.089,635,28498.48
74,Female,Married,Master's,42272.02,3522.67,Employed,0.097,679,19485.08
35,Male,Married,Bachelor's,22288.46,1857.37,Employed,0.231,720,31769.31
51,Female,Married,Master's,54262.51,4521.88,Employed,0.291,759,5230.96
29,Female,Single,High School,110267.71,9188.98,Employed,0.02,658,29728.75
63,Female,Single,Bachelor's,37688.36,3140.7,Employed,0.09,622,2270.46
73,Female,Married,High School,25015.35,2084.61,Self-employed,0.185,704,500
45,Male,Single,Master's,61398.69,5116.56,Employed,0.084,700,8850.76
45,Male,Single,Other,20383.97,1698.66,Employed,0.234,702,15767.11
69,Female,Single,High School,35120.7,2926.72,Retired,0.343,628,23160.63
41,Female,Married,Master's,27217.51,2268.13,Self-employed,0.045,763,21354
29,Female,Single,High School,98741.35,8228.45,Retired,0.095,531,13200.96
75,Male,Divorced,Master's,37138.66,3094.89,Employed,0.096,654,16923.02
68,Female,Single,High School,25612.7,2134.39,Employed,0.38,660,22324.2
58,Female,Married,High School,27389.17,2282.43,Employed,0.232,649,13053.75
42,Male,Single,High School,8071.23,672.6,Unemployed,0.227,652,21611.44
63,Female,Divorced,Master's,29888.67,2490.72,Employed,0.262,656,4070.56
43,Male,Single,High School,43284.78,3607.06,Self-employed,0.076,636,22060.37
69,Female,Single,Bachelor's,29585.18,2465.43,Self-employed,0.163,600,15652.49
24,Male,Single,Bachelor's,19645.54,1637.13,Employed,0.186,658,17747.74
49,Male,Single,Bachelor's,55635.44,4636.29,Student,0.067,680,23178.53
35,Male,Married,Bachelor's,36180.37,3015.03,Employed,0.287,617,13835.83
21,Female,Married,High School,118248.1,9854.01,Self-employed,0.171,657,27924.23
74,Female,Single,Master's,24202.53,2016.88,Employed,0.093,789,11631.34
50,Male,Married,High School,36024.96,3002.08,Student,0.1,635,19019.12
49,Other,Married,PhD,31800.35,2650.03,Employed,0.245,696,1126.15
40,Female,Divorced,Bachelor's,26795.8,2232.98,Employed,0.165,777,500
53,Female,Single,Bachelor's,58972.41,4914.37,Employed,0.015,644,19649.49
61,Male,Single,High School,36218.35,3018.2,Retired,0.197,694,21883.96
64,Male,Single,High School,39965.25,3330.44,Employed,0.126,700,1704.39
56,Female,Single,Bachelor's,37623,3135.25,Self-employed,0.181,637,500
42,Male,Married,High School,60894.42,5074.54,Employed,0.274,551,18871.94
33,Female,Married,Bachelor's,93041.31,7753.44,Retired,0.226,749,13066.21
27,Male,Single,Bachelor's,22963.41,1913.62,Employed,0.142,703,12035.97
28,Male,Married,High School,33815.31,2817.94,Employed,0.158,721,15594.58
48,Male,Single,High School,47278.89,3939.91,Employed,0.305,602,19636.3
65,Female,Single,Other,45673.74,3806.14,Employed,0.088,633,23134.91
63,Male,Single,Bachelor's,61342.98,5111.92,Employed,0.208,783,12772.28
29,Male,Married,Master's,26087.2,2173.93,Employed,0.092,692,20535.17
45,Female,Married,High School,33178.57,2764.88,Employed,0.074,774,30007.55
36,Female,Married,High School,62514.08,5209.51,Employed,0.141,778,13832.08
30,Female,Divorced,Bachelor's,26656.66,2221.39,Employed,0.121,591,5388.74
31,Female,Married,Master's,39859.37,3321.61,Employed,0.247,636,13531.55
51,Male,Single,Bachelor's,21541.12,1795.09,Employed,0.087,660,12552.36
32,Male,Single,Bachelor's,129347.96,10779,Employed,0.214,553,15000.93
51,Female,Divorced,High School,39856.67,3321.39,Employed,0.138,737,28537.56
34,Female,Married,Other,78561.89,6546.82,Employed,0.076,577,24324.6
71,Female,Married,Bachelor's,37227.69,3102.31,Employed,0.11,672,500
64,Male,Married,High School,52495.72,4374.64,Self-employed,0.171,503,5088.58
52,Male,Single,Bachelor's,43821.16,3651.76,Unemployed,0.155,709,15495.59
70,Male,Married,High School,63672.52,5306.04,Employed,0.267,759,18568.92
73,Female,Single,Bachelor's,59747.51,4978.96,Unemployed,0.082,694,20482.78
37,Male,Single,Master's,30302.03,2525.17,Employed,0.301,647,28619.16
55,Male,Single,Bachelor's,30404.77,2533.73,Self-employed,0.033,729,19826.83
21,Male,Married,Bachelor's,59703.96,4975.33,Self-employed,0.267,712,26060.4
49,Male,Married,Bachelor's,111331.86,9277.66,Unemployed,0.325,637,18224.34
71,Male,Married,Bachelor's,28653.61,2387.8,Employed,0.351,779,19419.46
24,Male,Married,Bachelor's,25286.64,2107.22,Student,0.278,668,21624.31
43,Female,Single,Bachelor's,17899.42,1491.62,Unemployed,0.21,742,12253.23
48,Male,Single,High School,51135.41,4261.28,Employed,0.17,716,8532.53
36,Female,Married,Bachelor's,38935.07,3244.59,Employed,0.166,693,15991.93
32,Male,Married,Other,37184.09,3098.67,Employed,0.109,672,22643.64
73,Male,Married,Master's,44043.64,3670.3,Unemployed,0.231,690,21895.22
41,Female,Married,High School,45907.03,3825.59,Employed,0.11,604,14924.06
65,Female,Married,Bachelor's,39372.42,3281.04,Employed,0.101,755,24523.58
37,Female,Single,Bachelor's,50148.5,4179.04,Self-employed,0.154,765,18923.05
60,Female,Single,High School,56408.48,4700.71,Employed,0.071,763,6869.16
33,Female,Single,Master's,55951.17,4662.6,Self-employed,0.113,716,20391.44
72,Male,Married,High School,37358.21,3113.18,Employed,0.305,633,15475.24
52,Female,Married,Master's,39786.11,3315.51,Unemployed,0.132,627,23661.91
57,Female,Single,Bachelor's,21920.07,1826.67,Employed,0.243,609,18867.45
70,Male,Married,Master's,24922.51,2076.88,Employed,0.107,518,19132.32
35,Male,Married,High School,68368.84,5697.4,Retired,0.123,644,8279.99
32,Female,Single,Bachelor's,22760.21,1896.68,Employed,0.306,791,14209.6
69,Male,Widowed,High School,18094.98,1507.92,Employed,0.319,746,34684.88
35,Male,Divorced,High School,53554.41,4462.87,Unemployed,0.294,668,500
54,Female,Married,Master's,51539,4294.92,Self-employed,0.132,754,4731.22
26,Female,Married,Master's,40215.9,3351.32,Employed,0.166,658,4564.18
37,Female,Single,PhD,58102.71,4841.89,Unemployed,0.435,700,12096.8
68,Male,Single,High School,12979.01,1081.58,Employed,0.218,667,16109.07
69,Female,Divorced,Master's,46578.59,3881.55,Employed,0.109,708,7667.53
40,Male,Single,Master's,30378.8,2531.57,Employed,0.337,728,15980.76
29,Male,Single,Bachelor's,29689.16,2474.1,Employed,0.179,527,14947.53
25,Female,Single,Bachelor's,62938.26,5244.86,Employed,0.04,698,7120.87
43,Male,Married,Bachelor's,68599.6,5716.63,Employed,0.233,618,1168.8
53,Male,Single,Bachelor's,24038.45,2003.2,Unemployed,0.079,676,12138.89
58,Female,Single,Master's,60089.49,5007.46,Employed,0.058,598,20021.44
34,Female,Married,Bachelor's,79504.34,6625.36,Employed,0.098,801,20401.35
37,Female,Married,Bachelor's,35848.8,2987.4,Employed,0.289,807,3077.86
39,Female,Married,High School,38466.68,3205.56,Self-employed,0.057,715,26661.28
53,Female,Single,Bachelor's,45689.66,3807.47,Employed,0.195,688,2420.24
21,Male,Single,High School,21780.12,1815.01,Employed,0.177,798,24129.12
33,Female,Single,High School,19267.31,1605.61,Employed,0.095,743,30151.34
66,Male,Married,Bachelor's,168743.77,14061.98,Student,0.113,655,12103.46
47,Male,Married,Bachelor's,32987.99,2749,Unemployed,0.263,720,18176.55
26,Female,Married,High School,12950.06,1079.17,Employed,0.141,602,10389.53
26,Male,Single,Other,46162.51,3846.88,Employed,0.148,647,4713.61
53,Male,Married,Master's,53785.3,4482.11,Employed,0.163,704,13203.44
50,Male,Single,Bachelor's,11666.91,972.24,Employed,0.289,692,13303.25
66,Male,Single,Master's,27666.12,2305.51,Self-employed,0.071,621,11749.22
55,Female,Married,Bachelor's,59489.03,4957.42,Employed,0.096,609,9688.28
43,Female,Single,Bachelor's,53121.72,4426.81,Unemployed,0.435,658,10663.33
30,Female,Married,Master's,31298.56,2608.21,Employed,0.315,620,17680.48
71,Female,Single,High School,20383.69,1698.64,Employed,0.398,639,16069.17
39,Female,Single,Master's,71873.58,5989.46,Employed,0.24,609,31801.3
71,Female,Married,Bachelor's,17981.92,1498.49,Employed,0.205,579,18079.19
48,Female,Single,Bachelor's,122685.97,10223.83,Employed,0.155,788,21799.94
43,Female,Single,Bachelor's,52320.04,4360,Employed,0.386,836,27916.47
24,Female,Married,Bachelor's,21905.46,1825.46,Employed,0.202,649,20593.29
40,Other,Single,Bachelor's,30738.57,2561.55,Employed,0.206,704,17157.34
39,Female,Married,High School,27072.65,2256.05,Unemployed,0.159,641,2881.95
62,Female,Married,Bachelor's,39282.46,3273.54,Employed,0.192,582,11451.75
47,Male,Married,Bachelor's,34782.73,2898.56,Employed,0.131,606,10209.75
54,Female,Single,Master's,58768.76,4897.4,Employed,0.286,620,20696.46
24,Female,Married,Bachelor's,36092.04,3007.67,Employed,0.095,686,33522.85
58,Female,Married,Bachelor's,33687.31,2807.28,Employed,0.129,553,11416.12
27,Female,Single,Bachelor's,30667.31,2555.61,Employed,0.109,749,4597.36
68,Male,Single,Bachelor's,60653.79,5054.48,Employed,0.273,611,27082.13
27,Male,Married,Other,73885.78,6157.15,Employed,0.189,718,12001.42
70,Male,Single,Bachelor's,18461.08,1538.42,Self-employed,0.43,546,3111.67
72,Female,Married,High School,64330.37,5360.86,Employed,0.14,718,6822.07
46,Male,Single,Bachelor's,82370.18,6864.18,Retired,0.485,673,15702.82
46,Male,Married,Bachelor's,25788.18,2149.02,Self-employed,0.14,706,18545.48
74,Female,Single,PhD,32624.82,2718.74,Retired,0.211,672,22233.2
39,Female,Married,High School,31697.84,2641.49,Employed,0.027,713,17077.59
29,Female,Single,Bachelor's,49747.96,4145.66,Retired,0.01,674,500
40,Female,Married,High School,25695.77,2141.31,Employed,0.141,688,37737.16
62,Female,Single,Bachelor's,72364.72,6030.39,Employed,0.096,685,10706.28
65,Female,Married,Master's,8903.19,741.93,Self-employed,0.033,694,12122.57
70,Female,Married,Master's,34252.42,2854.37,Self-employed,0.254,630,22474.17
36,Male,Single,Master's,31454.81,2621.23,Retired,0.141,673,22300.63
74,Male,Single,Bachelor's,25521.09,2126.76,Employed,0.119,532,24818.38
37,Female,Divorced,Bachelor's,48411.85,4034.32,Employed,0.244,626,10828.7
42,Female,Single,Bachelor's,37581.78,3131.82,Student,0.137,695,11815.63
33,Female,Married,Bachelor's,41919.88,3493.32,Unemployed,0.155,662,13893.13
32,Male,Single,PhD,46595.32,3882.94,Unemployed,0.116,739,16283.22
30,Male,Married,High School,109759.69,9146.64,Unemployed,0.112,757,13259.79
21,Female,Single,Bachelor's,142640.99,11886.75,Unemployed,0.447,755,28020.09
52,Male,Married,Bachelor's,21034.85,1752.9,Employed,0.241,580,500
50,Male,Single,Master's,18320.26,1526.69,Employed,0.022,687,31119.29
28,Male,Married,Master's,29974.04,2497.84,Student,0.138,672,24023.09
41,Female,Single,High School,21775.41,1814.62,Self-employed,0.166,666,20282.09
42,Female,Married,High School,46722.99,3893.58,Employed,0.145,589,16916.15
38,Female,Single,PhD,33820.58,2818.38,Self-employed,0.179,712,500
22,Female,Single,Bachelor's,55852.41,4654.37,Employed,0.083,651,18771.74
68,Female,Married,High School,34289.51,2857.46,Employed,0.161,752,6158.69
64,Female,Single,High School,52199.49,4349.96,Employed,0.187,691,11357.7
29,Female,Married,Other,58393.93,4866.16,Employed,0.385,664,500
23,Male,Married,Bachelor's,22605.06,1883.76,Student,0.103,648,15431.16
74,Male,Married,Bachelor's,12085.23,1007.1,Retired,0.139,686,21532.32
46,Female,Single,Master's,33678.97,2806.58,Self-employed,0.225,770,12755.37
41,Male,Married,Bachelor's,27450.22,2287.52,Employed,0.088,634,17176.79
50,Female,Single,Bachelor's,44138.15,3678.18,Employed,0.236,628,24014.71
48,Female,Married,Bachelor's,46948.29,3912.36,Employed,0.042,709,10899.55
56,Female,Single,Master's,25690.61,2140.88,Self-employed,0.313,823,500
46,Female,Single,Bachelor's,53282.96,4440.25,Employed,0.24,752,13880.03
54,Male,Single,High School,52879.03,4406.59,Employed,0.272,584,500
28,Male,Divorced,High School,18637.86,1553.16,Self-employed,0.4,623,23961.95
30,Female,Married,High School,18637.91,1553.16,Employed,0.306,616,15049.34
68,Male,Single,Bachelor's,50572.54,4214.38,Employed,0.081,850,10694.52
75,Male,Divorced,Bachelor's,22300.22,1858.35,Retired,0.062,706,13019.75
63,Female,Single,Bachelor's,86236.24,7186.35,Employed,0.234,766,16198.39
70,Other,Married,Master's,30426.94,2535.58,Employed,0.246,608,27887.05
74,Female,Married,Bachelor's,60171.2,5014.27,Employed,0.405,648,15980.67
34,Female,Married,Bachelor's,24154.83,2012.9,Employed,0.213,662,10649.35
60,Male,Single,Bachelor's,25284.63,2107.05,Employed,0.194,706,17963.68
75,Female,Single,Bachelor's,14667.94,1222.33,Employed,0.358,742,18753.91
35,Male,Married,Master's,28023.36,2335.28,Employed,0.243,785,22637.88
37,Female,Single,High School,22506.95,1875.58,Employed,0.111,624,11940.26
73,Male,Single,Bachelor's,14824.47,1235.37,Self-employed,0.136,727,5865.4
38,Female,Married,Bachelor's,34358.1,2863.18,Employed,0.149,748,11581.46
52,Female,Married,High School,82011.23,6834.27,Self-employed,0.156,714,23915.73
58,Female,Single,High School,23314.87,1942.91,Retired,0.065,701,16224.92
43,Female,Single,High School,31362.14,2613.51,Employed,0.297,713,11490.9
66,Male,Single,Master's,95915.51,7992.96,Employed,0.336,804,13600.02
43,Male,Married,Bachelor's,45789.63,3815.8,Employed,0.113,741,31236.76
55,Female,Married,Master's,27694.46,2307.87,Self-employed,0.291,636,7930.21
59,Other,Married,Bachelor's,17265.63,1438.8,Employed,0.213,730,11159.88
35,Female,Married,High School,26759.84,2229.99,Self-employed,0.34,683,27048.72
73,Male,Married,Master's,21451.13,1787.59,Employed,0.094,649,5248.78
44,Female,Single,Other,23306.73,1942.23,Employed,0.097,726,500
48,Male,Single,High School,28718.48,2393.21,Employed,0.11,695,6517.48
36,Female,Married,High School,25622.49,2135.21,Employed,0.117,775,12711.24
36,Male,Single,Master's,13069.22,1089.1,Retired,0.384,590,9725.29
60,Female,Widowed,Other,33797.85,2816.49,Retired,0.07,720,15977.27
59,Male,Married,Master's,25992.43,2166.04,Retired,0.276,569,20455.08
26,Female,Married,High School,25574.67,2131.22,Self-employed,0.018,642,24350.71
22,Male,Single,Bachelor's,36219.48,3018.29,Employed,0.107,598,15858.88
74,Male,Married,Bachelor's,25826.28,2152.19,Employed,0.078,665,18733.06
33,Female,Married,Bachelor's,41827.03,3485.59,Self-employed,0.262,657,15945.88
64,Male,Married,Bachelor's,34345.35,2862.11,Employed,0.181,515,23590.7
67,Female,Single,High School,32611.69,2717.64,Employed,0.266,579,21900.54
29,Male,Married,Bachelor's,29856.38,2488.03,Employed,0.292,687,11579.52
54,Female,Married,Master's,20844.92,1737.08,Employed,0.17,799,18243.66
37,Male,Single,Bachelor's,48706.8,4058.9,Employed,0.245,729,12093.5
47,Male,Single,Bachelor's,61204.72,5100.39,Employed,0.186,615,500
49,Female,Married,High School,24803.47,2066.96,Unemployed,0.059,689,21335.07
57,Male,Single,Bachelor's,45171.04,3764.25,Employed,0.031,689,19894.2
63,Male,Single,High School,23684.56,1973.71,Employed,0.418,697,14813.4
42,Female,Single,High School,16495.21,1374.6,Employed,0.11,718,3715.49
71,Female,Divorced,Master's,20841.53,1736.79,Employed,0.434,585,17763.29
44,Male,Single,Bachelor's,17855.31,1487.94,Employed,0.134,779,27415.14
27,Female,Single,Bachelor's,81422.28,6785.19,Employed,0.166,714,5501.72
54,Female,Single,Other,27511.9,2292.66,Employed,0.045,606,5358.16
68,Male,Married,Bachelor's,34061.07,2838.42,Self-employed,0.037,696,25607.89
32,Female,Married,Bachelor's,57424.74,4785.39,Employed,0.138,627,37800.97
43,Female,Married,Bachelor's,19462.88,1621.91,Employed,0.119,593,4715.76
35,Male,Married,Bachelor's,22437.12,1869.76,Employed,0.31,755,2527.02
53,Male,Married,Bachelor's,22868.55,1905.71,Employed,0.139,631,500
33,Male,Single,Master's,19939.11,1661.59,Employed,0.098,771,17974.22
43,Female,Married,High School,42554.81,3546.23,Employed,0.201,518,23609.02
58,Male,Single,Bachelor's,89355.72,7446.31,Employed,0.275,627,14826.05
52,Female,Married,Bachelor's,64896.15,5408.01,Employed,0.065,622,22118.47
65,Female,Single,High School,13225.7,1102.14,Employed,0.243,641,500
70,Male,Married,Master's,48886.59,4073.88,Employed,0.108,593,1678.79
55,Female,Married,High School,79125.65,6593.8,Employed,0.096,718,23070.28
21,Female,Married,Bachelor's,21332.33,1777.69,Employed,0.046,767,30211.19
67,Male,Married,High School,15816.96,1318.08,Employed,0.143,780,26864.83
65,Female,Married,High School,64381.25,5365.1,Employed,0.122,679,12872.78
25,Female,Married,Bachelor's,34794.42,2899.54,Retired,0.187,652,500
33,Male,Single,Bachelor's,43610.06,3634.17,Self-employed,0.342,748,14959.06
